Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes,,,,,,,,,,,,,,,,,,
2014,Sep,,Compost,C-Organics,"72,656",,,,,,,,,,,,,,,,,,,,,,
2014,Oct,,Compost,C-Organics,"121,892",,,,,,,,,,,,,,,,,,,,,,
2014,Nov,,Compost,C-Organics,"54,948",,,,,,,,,,,,,,,,,,,,,,
2014,Dec,,Compost,C-Organics,"71,768",,,,,,,,,,,,,,,,,,,,,,
2014,Jan,,Landfill,L-Landfill,"126,240",,,,,,,,,,,,,,,,,,,,,,
2014,Feb,,Landfill,L-Landfill,"131,920",,,,,,,,,,,,,,,,,,,,,,
2014,Mar,,Landfill,L-Landfill,"122,880",,,,,,,,,,,,,,,,,,,,,,
2014,Apr,,Landfill,L-Landfill,"153,140",,,,,,,,,,,,,,,,,,,,,,
2014,May,,Landfill,L-Landfill,"165,296",,,,,,,,,,,,,,,,,,,,,,
2014,Jun,,Landfill,L-Landfill,"149,620",,,,,,,,,,,,,,,,,,,,,,
2014,Jul,,Landfill,L-Landfill,"68,920",,,,,,,,,,,,,,,,,,,,,,
2014,Aug,,Landfill,L-Landfill,"78,220",,,,,,,,,,,,,,,,,,,,,,
2014,Sep,,Landfill,L-Landfill,"95,400",,,,,,,,,,,,,,,,,,,,,,
2014,Oct,,Landfill,L-Landfill,"162,600",,,,,,,,,,,,,,,,,,,,,,
2014,Nov,,Landfill,L-Landfill,"127,740",,,,,,,,,,,,,,,,,,,,,,
2014,Dec,,Landfill,L-Landfill,"112,132",,,,,,,,,,,,,,,,,,,,,,
2014,Jan,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Feb,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Mar,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Apr,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,May,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Jun,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Jul,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Aug,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Sep,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Oct,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Nov,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2014,Dec,,Compost,C-Organics,"36,000",Mission Trail,10/10/18,,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates),,,,,,,,,,,,,,,,,,
2015,Aug,,Reuse,D-Food Recovery Network,321,Food Recovery Network,1/4/18,,,,,,,,,,,,,,,,,,,,
2015,Sep,,Reuse,D-Food Recovery Network,381,Food Recovery Network,1/4/18,,,,,,,,,,,,,,,,,,,,
2015,Oct,,Reuse,D-Food Recovery Network,487.25,Food Recovery Network,1/4/18,,,,,,,,,,,,,,,,,,,,
2015,Nov,,Reuse,D-Food Recovery Network,650,Food Recovery Network,1/4/18,,,,,,,,,,,,,,,,,,,,
2015,Dec,,Reuse,D-Food Recovery Network,150,Food Recovery Network,1/4/18,,,,,,,,,,,,,,,,,,,,
2015,Jun,,Reuse,D-Donations,13980,Other,6/26/18,,,,,,,,,,,,,,,,,,,,
2015,Dec,,Recycle,R-Construction & Demolition,"3,497",Other,7/24/18,,,,,,,,,,,,,,,,,,,,
2015,Jan,,Recycle,R-Mixed recycling,"50,976",,,,,,,,,,,,,,,,,,,,,,
2015,Feb,,Recycle,R-Mixed recycling,"57,631",,,,,,,,,,,,,,,,,,,,,,
2015,Mar,,Recycle,R-Mixed recycling,"65,373",,,,,,,,,,,,,,,,,,,,,,
2015,Apr,,Recycle,R-Mixed recycling,"81,706",,,,,,,,,,,,,,,,,,,,,,
2015,May,,Recycle,R-Mixed recycling,"94,619",,,,,,,,,,,,,,,,,,,,,,
2015,Jun,,Recycle,R-Mixed recycling,"120,178",,,,,,,,,,,,,,,,,,,,,,
2015,Jul,,Recycle,R-Mixed recycling,"58,063",,,,,,,,,,,,,,,,,,,,,,
2015,Aug,,Recycle,R-Mixed recycling,"62,658",,,,,,,,,,,,,,,,,,,,,,
2015,Sep,,Recycle,R-Mixed recycling,"92,585",,,,,,,,,,,,,,,,,,,,,,
2015,Oct,,Recycle,R-Mixed recycling,"101,345",,,,,,,,,,,,,,,,,,,,,,
2015,Nov,,Recycle,R-Mixed recycling,"73,666",,,,,,,,,,,,,,,,,,,,,,
2015,Dec,,Recycle,R-Mixed recycling,"73,696",,,,,,,,,,,,,,,,,,,,,,
2015,Jan,,Compost,C-Organics,"78,096",,,,,,,,,,,,,,,,,,,,,,
2015,Feb,,Compost,C-Organics,"84,708",,,,,,,,,,,,,,,,,,,,,,
2015,Mar,,Compost,C-Organics,"71,684",,,,,,,,,,,,,,,,,,,,,,
2015,Apr,,Compost,C-Organics,"57,456",,,,,,,,,,,,,,,,,,,,,,
2015,May,,Compost,C-Organics,"73,948",,,,,,,,,,,,,,,,,,,,,,
2015,Jun,,Compost,C-Organics,"89,600",,,,,,,,,,,,,,,,,,,,,,
2015,Jul,,Compost,C-Organics,"100,716",,,,,,,,,,,,,,,,,,,,,,
2015,Aug,,Compost,C-Organics,"79,092",,,,,,,,,,,,,,,,,,,,,,
2015,Sep,,Compost,C-Organics,"59,028",,,,,,,,,,,,,,,,,,,,,,
2015,Oct,,Compost,C-Organics,"143,032",,,,,,,,,,,,,,,,,,,,,,
2015,Nov,,Compost,C-Organics,"122,836",,,,,,,,,,,,,,,,,,,,,,
2015,Dec,,Compost,C-Organics,"98,876",,,,,,,,,,,,,,,,,,,,,,
2015,Jan,,Landfill,L-Landfill,"145,060",,,,,,,,,,,,,,,,,,,,,,
2015,Feb,,Landfill,L-Landfill,"149,310",,,,,,,,,,,,,,,,,,,,,,
2015,Mar,,Landfill,L-Landfill,"139,612",,,,,,,,,,,,,,,,,,,,,,
2015,Apr,,Landfill,L-Landfill,"151,820",,,,,,,,,,,,,,,,,,,,,,
2015,May,,Landfill,L-Landfill,"130,560",,,,,,,,,,,,,,,,,,,,,,
2015,Jun,,Landfill,L-Landfill,"110,000",,,,,,,,,,,,,,,,,,,,,,
2015,Jul,,Landfill,L-Landfill,"85,260",,,,,,,,,,,,,,,,,,,,,,
2015,Aug,,Landfill,L-Landfill,"57,000",,,,,,,,,,,,,,,,,,,,,,
2015,Sep,,Landfill,L-Landfill,"90,740",,,,,,,,,,,,,,,,,,,,,,
2015,Oct,,Landfill,L-Landfill,"116,040",,,,,,,,,,,,,,,,,,,,,,
2015,Nov,,Landfill,L-Landfill,"97,080",,,,,,,,,,,,,,,,,,,,,,
2015,Dec,,Landfill,L-Landfill,"83,180",,,,,,,,,,,,,,,,,,,,,,
2015,Apr,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Jan,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Feb,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Mar,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,May,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Jun,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Jul,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Aug,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Sep,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Oct,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Nov,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2015,Dec,,Compost,C-Organics,"72,000",Mission Trail,10/10/18,,adjustment for Mission Trail organics bins,,,,,,,,,,,,,,,,,,
2016,Apr,7,Compost,C-Yardwaste,11740,Mission Trail,8/14/18,"$1,083.05",30 yd organics box ,,,,,,,,,,,,,,,,,,
2016,Apr,14,Compost,C-Yardwaste,10800,Mission Trail,8/14/18,"$1,043.10",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Apr,20,Compost,C-Yardwaste,9380,Mission Trail,8/14/18,$982.75,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Apr,26,Compost,C-Yardwaste,8480,Mission Trail,8/14/18,$944.50,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Apr,1,Compost,C-Foodscraps,,Mission Trail,8/14/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Apr,4,Compost,C-Foodscraps,1800,Mission Trail,8/14/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Apr,6,Compost,C-Foodscraps,1800,Mission Trail,8/14/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Apr,8,Compost,C-Foodscraps,1800,Mission Trail,8/14/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Apr,26,Compost,C-Foodscraps,1800,Mission Trail,8/14/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Apr,27,Compost,C-Foodscraps,1800,Mission Trail,8/14/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Apr,28,Compost,C-Foodscraps,1800,Mission Trail,8/14/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Apr,29,Compost,C-Foodscraps,1800,Mission Trail,8/14/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Apr,,Compost,C-Foodscraps,72000,Mission Trail,8/14/18,$890.17,"3 yd food scrap/Compost material, 5x/week",,,,,,,,,,,,,,,,,,
2016,Aug,4,Compost,C-Yardwaste,10240,Mission Trail,8/16/28,$996.50,30 yd organics box ,,,,,,,,,,,,,,,,,,
2016,Aug,10,Compost,C-Yardwaste,10880,Mission Trail,8/16/28,"$1,023.70",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Aug,19,Compost,C-Yardwaste,16060,Mission Trail,8/16/28,"$1,243.85",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Aug,24,Compost,C-Yardwaste,8840,Mission Trail,8/16/28,$937.00,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Aug,29,Compost,C-Yardwaste,10280,Mission Trail,8/16/28,$998.20,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Aug,5,Compost,C-Foodscraps,1800,Mission Trail,8/16/28,$37.79,Special 3 yd food scrap,,,,,,,,,,,,,,,,,,
2016,Aug,10,Compost,C-Foodscraps,1800,Mission Trail,8/16/28,$37.79,Special 3 yd food scrap,,,,,,,,,,,,,,,,,,
2016,Aug,17,Compost,C-Foodscraps,1800,Mission Trail,8/16/28,$37.79,Special 3 yd food scrap,,,,,,,,,,,,,,,,,,
2016,Aug,,Compost,C-Foodscraps,72000,Mission Trail,8/16/28,$741.75,"3 yd food scraps/Compost material, 5x/week",,,,,,,,,,,,,,,,,,
2016,Dec,1,Compost,C-Yardwaste,11860,Mission Trail,8/16/28,"$1,065.35",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Dec,8,Compost,C-Yardwaste,9960,Mission Trail,8/16/28,$984.60,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Dec,14,Compost,C-Yardwaste,10360,Mission Trail,8/16/28,"$1,001.60",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Dec,19,Compost,C-Yardwaste,10420,Mission Trail,8/16/28,"$1,004.15",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Dec,,Compost,C-Organics,48600,Mission Trail,8/17/18,"$4,450.50","500 El Camino Real, 3 yd organics, 5x/week ",,,,,,,,,,,,,,,,,,
2016,Dec,,Compost,C-Foodscraps,72000,Mission Trail,8/17/18,"$1,483.50","500 El Camino Real, 3 yd food scraps, 5x/week",,,,,,,,,,,,,,,,,,
2016,Feb,2,Compost,C-Yardwaste,10620,Mission Trail,8/13/18,"$1,035.45",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Feb,8,Compost,C-Yardwaste,8580,Mission Trail,8/13/18,$948.75,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Feb,18,Compost,C-Yardwaste,10980,Mission Trail,8/13/18,"$1,050.75",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Feb,24,Compost,C-Yardwaste,11740,Mission Trail,8/13/18,"$1,083.05",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Feb,1,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,2,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,3,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,4,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,5,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,8,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,9,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,10,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,11,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,12,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,23,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,24,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,25,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,26,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,29,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Feb,,Compost,C-Foodscraps,72000,Mission Trail,8/13/18,$890.17,"500 El Camino Real, 3 yd food scrap/Compost material, 5x/week",,,,,,,,,,,,,,,,,,
2016,Jan,12,Compost,C-Yardwaste,14580,Mission Trail,8/13/18,"$1,203.75",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jan,18,Compost,C-Yardwaste,11420,Mission Trail,8/13/18,"$1,069.45",30 yd organics box ,,,,,,,,,,,,,,,,,,
2016,Jan,26,Compost,C-Yardwaste,8700,Mission Trail,8/13/18,$953.85,30 yd organics box ,,,,,,,,,,,,,,,,,,
2016,Jan,6,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,8,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,13,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,14,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,15,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,25,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,26,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,27,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,28,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,29,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,"500 El Camino Real, Special 3 yd scrap, Compost material",,,,,,,,,,,,,,,,,,
2016,Jan,,Compost,C-Foodscraps,72000,Mission Trail,8/13/18,$890.17,"500 El Camino Real, 3 yd scrap, Compost material, 5x/week",,,,,,,,,,,,,,,,,,
2016,Jul,7,Compost,C-Yardwaste,10380,Mission Trail,8/16/28,"$1,002.45",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jul,13,Compost,C-Yardwaste,13360,Mission Trail,8/16/28,"$1,129.10",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jul,21,Compost,C-Yardwaste,11280,Mission Trail,8/16/28,"$1,040.70",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jul,28,Compost,C-Yardwaste,4560,Mission Trail,8/16/28,"$1,010.10",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jul,11,Compost,C-Foodscraps,1800,Mission Trail,8/16/28,$37.79,"500 El Camino Real, Special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Jul,20,Compost,C-Foodscraps,1800,Mission Trail,8/16/28,$37.79,"500 El Camino Real, Special 3 yd food scrap/Compost material",,,,,,,,,,,,,,,,,,
2016,Jul,,Compost,C-Foodscraps,72000,Mission Trail,8/16/28,$741.75,"500 El Camino Real, 3 yd food scarps/Compost material, 5x/week",,,,,,,,,,,,,,,,,,
2016,Jun,1,Compost,C-Yardwaste,9240,Mission Trail,8/15/18,$976.80,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jun,8,Compost,C-Yardwaste,8540,Mission Trail,8/15/18,$947.05,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jun,16,Compost,C-Yardwaste,10420,Mission Trail,8/15/18,"$1,026.95",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jun,21,Compost,C-Yardwaste,7560,Mission Trail,8/15/18,$905.40,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jun,22,Compost,C-Yardwaste,11300,Mission Trail,8/15/18,"$1,064.35",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jun,27,Compost,C-Yardwaste,7820,Mission Trail,8/15/18,$916.45,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jun,30,Compost,C-Yardwaste,7840,Mission Trail,8/15/18,$917.30,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Jun,1,Compost,C-Yardwaste,1800,Mission Trail,8/16/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Jun,6,Compost,C-Yardwaste,1800,Mission Trail,8/16/28,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Jun,7,Compost,C-Yardwaste,1800,Mission Trail,8/16/28,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Jun,8,Compost,C-Yardwaste,1800,Mission Trail,8/16/28,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Jun,9,Compost,C-Yardwaste,1800,Mission Trail,8/16/28,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Jun,13,Compost,C-Yardwaste,1800,Mission Trail,8/16/28,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Jun,16,Compost,C-Yardwaste,1800,Mission Trail,8/16/28,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Jun,28,Compost,C-Yardwaste,1800,Mission Trail,8/16/28,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Jun,,Compost,C-Yardwaste,72000,Mission Trail,8/16/28,$741.75,"3 yd food scrap/Compost material, 5x/week",,,,,,,,,,,,,,,,,,
2016,Mar,2,Compost,C-Yardwaste,11020,Mission Trail,8/13/18,"$1,052.45",30 yd organics box ,,,,,,,,,,,,,,,,,,
2016,Mar,10,Compost,C-Yardwaste,13900,Mission Trail,8/13/18,"$1,174.85",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Mar,16,Compost,C-Yardwaste,9840,Mission Trail,8/13/18,"$1,002.30",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Mar,22,Compost,C-Yardwaste,10040,Mission Trail,8/13/18,"$1,010.80",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Mar,28,Compost,C-Yardwaste,13620,Mission Trail,8/13/18,"$1,162.95",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,Mar,2,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,7,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,8,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,9,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,11,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,21,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,23,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,29,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,30,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,31,Compost,C-Foodscraps,1800,Mission Trail,8/13/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,Mar,,Compost,C-Organics,72000,Mission Trail,8/13/18,$890.17,"3 yd food scrap/Compost material, 5x/week",,,,,,,,,,,,,,,,,,
2016,May,2,Compost,C-Yardwaste,10660,Mission Trail,8/15/18,"$1,037.15",30 yd organics box ,,,,,,,,,,,,,,,,,,
2016,May,9,Compost,C-Yardwaste,11760,Mission Trail,8/15/18,"$1,083.90",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,May,16,Compost,C-Yardwaste,10720,Mission Trail,8/15/18,"$1,039.70",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,May,20,Compost,C-Yardwaste,10240,Mission Trail,8/15/18,"$1,019.30",30 yd organics box,,,,,,,,,,,,,,,,,,
2016,May,25,Compost,C-Yardwaste,7640,Mission Trail,8/15/18,$908.80,30 yd organics box,,,,,,,,,,,,,,,,,,
2016,May,2,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,3,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,4,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,5,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,6,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,10,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,13,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,16,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,18,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,20,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,23,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
2016,May,24,Compost,C-Foodscraps,1800,Mission Trail,8/15/18,$49.38,Special 3 yd food scrap/Compost material,,,,,,,,,,,,,,,,,,
